"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.554974849E1,3.994623839E-4,1.664426550E-2,-9.320789250E-4
1.555175708E1,-6.657706108E-4,1.344856713E-2,1.198387123E-3
1.555376567E1,-6.657706108E-4,1.025286783E-2,1.331541280E-4
1.555577427E1,-6.657706108E-4,7.057168987E-3,1.198387123E-3
1.555778286E1,-6.657706108E-4,4.926702939E-3,-9.320789250E-4
1.555979146E1,3.994623839E-4,1.731003635E-3,-1.997311832E-3
1.556180005E1,2.529928461E-3,-3.994623839E-4,-9.320789250E-4
1.556380864E1,-6.657706108E-4,-2.529928461E-3,-9.320789250E-4
1.556581724E1,-1.731003635E-3,-4.660394508E-3,1.331541280E-4
1.556782583E1,3.994623839E-4,-8.921326138E-3,1.331541280E-4
1.556983442E1,3.994623839E-4,-8.921326138E-3,1.198387123E-3
1.557184302E1,-6.657706108E-4,-1.318225823E-2,-9.320789250E-4
1.557385161E1,3.994623839E-4,-1.531272475E-2,-9.320789250E-4
1.557586021E1,-6.657706108E-4,-1.637795754E-2,1.331541280E-4
1.557786880E1,-6.657706108E-4,-1.957365684E-2,-1.997311832E-3
1.557987739E1,-6.657706108E-4,-2.276935615E-2,-9.320789250E-4
1.558188599E1,-6.657706108E-4,-2.170412242E-2,1.331541280E-4
1.558389458E1,-6.657706108E-4,-2.276935615E-2,1.331541280E-4
1.558590317E1,-6.657706108E-4,-2.383458801E-2,-9.320789250E-4
1.558791177E1,-1.731003635E-3,-2.383458801E-2,1.331541280E-4
1.558992036E1,-6.657706108E-4,-2.489982173E-2,1.198387123E-3
1.559192896E1,3.994623839E-4,-2.489982173E-2,1.331541280E-4
1.559393755E1,-1.731003635E-3,-2.596505545E-2,-9.320789250E-4
1.559594614E1,1.464695437E-3,-2.489982173E-2,-9.320789250E-4
1.559795474E1,-1.731003635E-3,-2.383458801E-2,1.331541280E-4
1.559996333E1,-6.657706108E-4,-2.596505545E-2,1.331541280E-4
1.560197192E1,-6.657706108E-4,-2.383458801E-2,1.331541280E-4
1.560398052E1,3.994623839E-4,-2.489982173E-2,1.198387123E-3
1.560598911E1,-6.657706108E-4,-2.489982173E-2,1.331541280E-4
1.560799770E1,-1.731003635E-3,-2.489982173E-2,1.331541280E-4
1.561000630E1,-6.657706108E-4,-2.276935615E-2,-9.320789250E-4
1.561201489E1,3.994623839E-4,-2.276935615E-2,1.331541280E-4
1.561402349E1,-1.731003635E-3,-2.276935615E-2,1.331541280E-4
1.561603208E1,-1.731003635E-3,-2.170412242E-2,1.198387123E-3
1.561804067E1,-1.731003635E-3,-2.063889056E-2,1.331541280E-4
1.562004927E1,1.464695437E-3,-1.850842312E-2,1.198387123E-3
1.562205786E1,-6.657706108E-4,-1.957365684E-2,1.331541280E-4
1.562406646E1,-6.657706108E-4,-1.744319126E-2,-9.320789250E-4
1.562607505E1,-1.731003635E-3,-1.957365684E-2,1.331541280E-4
1.562808364E1,-6.657706108E-4,-1.957365684E-2,-9.320789250E-4
1.563009224E1,-6.657706108E-4,-2.170412242E-2,1.331541280E-4
1.563210083E1,1.464695437E-3,-2.063889056E-2,-9.320789250E-4
1.563410942E1,3.994623839E-4,-2.489982173E-2,-9.320789250E-4
1.563611802E1,-6.657706108E-4,-2.596505545E-2,-9.320789250E-4
1.563812661E1,3.994623839E-4,-2.489982173E-2,1.198387123E-3
1.564013521E1,3.994623839E-4,-2.809552103E-2,-9.320789250E-4
1.564214380E1,3.994623839E-4,-3.022598661E-2,-9.320789250E-4
1.564415239E1,1.464695437E-3,-3.129122034E-2,-1.997311832E-3
1.564616099E1,-1.731003635E-3,-3.555215150E-2,-9.320789250E-4
1.564816958E1,-2.796236658E-3,-3.661738336E-2,1.331541280E-4
1.565017817E1,-6.657706108E-4,-3.661738336E-2,1.331541280E-4
1.565218677E1,1.464695437E-3,-3.661738336E-2,-9.320789250E-4
1.565419536E1,-6.657706108E-4,-3.768261895E-2,-9.320789250E-4
1.565620396E1,-1.731003635E-3,-3.661738336E-2,-1.997311832E-3
1.565821255E1,-1.731003635E-3,-3.768261895E-2,-9.320789250E-4
1.566022109E1,-1.731003635E-3,-3.661738336E-2,-1.997311832E-3
1.566222963E1,-6.657706108E-4,-3.981308267E-2,1.331541280E-4
1.566423817E1,-1.731003635E-3,-3.981308267E-2,-3.062544856E-3
1.566624672E1,-1.731003635E-3,-3.874785081E-2,-9.320789250E-4
1.566825526E1,3.994623839E-4,-4.087831825E-2,-3.062544856E-3
1.567026380E1,-2.796236658E-3,-3.981308267E-2,-1.997311832E-3
1.567227234E1,-6.657706108E-4,-4.087831825E-2,-9.320789250E-4
1.567428088E1,3.994623839E-4,-4.194355011E-2,-9.320789250E-4
1.567628942E1,3.994623839E-4,-4.194355011E-2,-9.320789250E-4
1.567829797E1,3.994623839E-4,-4.194355011E-2,-1.997311832E-3
1.568030651E1,3.994623839E-4,-4.300878197E-2,1.331541280E-4
1.568231505E1,-6.657706108E-4,-4.087831825E-2,-9.320789250E-4
1.568432359E1,-6.657706108E-4,-3.768261895E-2,-1.997311832E-3
1.568633213E1,-6.657706108E-4,-3.555215150E-2,-1.997311832E-3
1.568834067E1,-1.731003635E-3,-3.342168778E-2,-1.997311832E-3
1.569034922E1,3.994623839E-4,-3.022598661E-2,-9.320789250E-4
1.569235776E1,3.994623839E-4,-2.916075476E-2,-9.320789250E-4
1.569436630E1,3.994623839E-4,-2.703028731E-2,-9.320789250E-4
1.569637484E1,-6.657706108E-4,-2.596505545E-2,-1.997311832E-3
1.569838338E1,-1.731003635E-3,-2.489982173E-2,-9.320789250E-4
1.570039192E1,3.994623839E-4,-2.276935615E-2,1.331541280E-4
1.570240047E1,-1.731003635E-3,-2.170412242E-2,1.331541280E-4
1.570440901E1,3.994623839E-4,-1.957365684E-2,-9.320789250E-4
1.570641755E1,3.994623839E-4,-1.637795754E-2,1.331541280E-4
1.570842609E1,-6.657706108E-4,-1.424749196E-2,1.331541280E-4
1.571043463E1,-1.731003635E-3,-9.986559860E-3,1.331541280E-4
1.571244317E1,1.464695437E-3,-5.725627299E-3,1.198387123E-3
1.571445172E1,3.994623839E-4,-2.529928461E-3,1.198387123E-3
1.571646026E1,3.994623839E-4,-1.464695437E-3,1.331541280E-4
1.571846880E1,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.572047734E1,3.994623839E-4,4.926702939E-3,1.331541280E-4
1.572248588E1,3.994623839E-4,4.926702939E-3,1.331541280E-4
1.572449442E1,1.464695437E-3,7.057168987E-3,2.263620263E-3
1.572650297E1,-6.657706108E-4,1.025286783E-2,1.331541280E-4
1.572851151E1,-6.657706108E-4,1.131810062E-2,1.198387123E-3
1.573052010E1,3.994623839E-4,1.344856713E-2,1.331541280E-4
1.573252870E1,-6.657706108E-4,1.557903271E-2,-9.320789250E-4
1.573453729E1,1.464695437E-3,1.557903271E-2,1.331541280E-4
1.573654588E1,-6.657706108E-4,1.983996481E-2,1.198387123E-3
1.573855448E1,1.464695437E-3,1.983996481E-2,1.198387123E-3
1.574056307E1,3.994623839E-4,2.090519853E-2,1.331541280E-4
1.574257166E1,1.464695437E-3,2.090519853E-2,1.331541280E-4
1.574458026E1,-6.657706108E-4,2.197043039E-2,1.331541280E-4
1.574658885E1,-6.657706108E-4,2.410089783E-2,1.331541280E-4
1.574859745E1,3.994623839E-4,2.516612969E-2,1.331541280E-4
1.575060604E1,3.994623839E-4,2.623136342E-2,1.331541280E-4
1.575261463E1,-6.657706108E-4,2.836182900E-2,-9.320789250E-4
1.575462323E1,3.994623839E-4,2.623136342E-2,-9.320789250E-4
1.575663182E1,3.994623839E-4,3.155753016E-2,1.331541280E-4
1.575864041E1,-6.657706108E-4,3.049229458E-2,-9.320789250E-4
1.576064901E1,3.994623839E-4,3.368799388E-2,1.331541280E-4
1.576265760E1,1.464695437E-3,3.581846133E-2,-9.320789250E-4
1.576466620E1,1.464695437E-3,3.475322574E-2,-9.320789250E-4
1.576667479E1,3.994623839E-4,3.688369319E-2,-9.320789250E-4
1.576868338E1,1.464695437E-3,3.688369319E-2,-9.320789250E-4
1.577069198E1,3.994623839E-4,3.901416063E-2,1.331541280E-4
1.577270057E1,-6.657706108E-4,4.007939249E-2,1.331541280E-4
1.577470916E1,3.994623839E-4,3.901416063E-2,-9.320789250E-4
1.577671776E1,-6.657706108E-4,4.114462435E-2,-9.320789250E-4
1.577872635E1,-6.657706108E-4,4.114462435E-2,-9.320789250E-4
1.578073494E1,3.994623839E-4,4.114462435E-2,1.198387123E-3
1.578274354E1,3.994623839E-4,4.114462435E-2,1.198387123E-3
1.578475213E1,-6.657706108E-4,4.220985994E-2,1.198387123E-3
1.578676073E1,3.994623839E-4,4.327509180E-2,2.263620263E-3
1.578876932E1,3.994623839E-4,4.434032366E-2,1.198387123E-3
1.579077791E1,3.994623839E-4,4.540555924E-2,1.331541280E-4
1.579278651E1,-1.731003635E-3,4.860125855E-2,1.198387123E-3
1.579479510E1,2.529928461E-3,4.966649041E-2,-9.320789250E-4
1.579680370E1,1.464695437E-3,5.499265343E-2,1.198387123E-3
1.579881229E1,1.464695437E-3,5.712312087E-2,1.331541280E-4
1.580082088E1,1.464695437E-3,6.138405204E-2,1.198387123E-3
1.580282948E1,1.464695437E-3,6.138405204E-2,2.263620263E-3
1.580483807E1,3.994623839E-4,6.457975507E-2,1.198387123E-3
1.580684666E1,1.464695437E-3,6.777545065E-2,1.331541280E-4
1.580885526E1,3.994623839E-4,6.990591437E-2,1.331541280E-4
1.581086385E1,3.595161485E-3,7.097115368E-2,1.331541280E-4
1.581287245E1,2.529928461E-3,7.310161740E-2,1.198387123E-3
1.581488104E1,3.994623839E-4,7.310161740E-2,-9.320789250E-4
1.581688963E1,3.994623839E-4,7.310161740E-2,2.263620263E-3
1.581889823E1,1.464695437E-3,7.416684926E-2,1.198387123E-3
1.582090682E1,-6.657706108E-4,7.416684926E-2,1.331541280E-4
1.582291541E1,1.464695437E-3,7.736254483E-2,2.263620263E-3
1.582492401E1,2.529928461E-3,7.629731297E-2,1.331541280E-4
1.582693260E1,1.464695437E-3,7.842778414E-2,1.331541280E-4
1.582894120E1,3.595161485E-3,7.736254483E-2,1.331541280E-4
1.583094979E1,1.464695437E-3,7.736254483E-2,1.198387123E-3
1.583295838E1,1.464695437E-3,7.629731297E-2,-9.320789250E-4
1.583496698E1,3.595161485E-3,7.949301600E-2,1.331541280E-4
1.583697557E1,3.994623839E-4,8.162347972E-2,1.331541280E-4
1.583898416E1,1.464695437E-3,8.162347972E-2,1.331541280E-4
1.584099276E1,1.464695437E-3,7.949301600E-2,1.331541280E-4
1.584300135E1,3.994623839E-4,8.055824786E-2,1.331541280E-4
1.584500995E1,1.464695437E-3,8.055824786E-2,-9.320789250E-4
1.584701854E1,-6.657706108E-4,8.055824786E-2,1.331541280E-4
1.584902713E1,3.994623839E-4,7.842778414E-2,1.198387123E-3
1.585103573E1,3.994623839E-4,8.055824786E-2,-9.320789250E-4
1.585304432E1,3.994623839E-4,8.162347972E-2,-9.320789250E-4
1.585505291E1,3.994623839E-4,8.162347972E-2,1.198387123E-3
1.585706151E1,1.464695437E-3,8.162347972E-2,1.198387123E-3
1.585907010E1,1.464695437E-3,8.055824786E-2,1.331541280E-4
1.586107870E1,3.994623839E-4,8.268871158E-2,1.198387123E-3
1.586308729E1,1.464695437E-3,8.268871158E-2,-9.320789250E-4
1.586509588E1,3.994623839E-4,8.055824786E-2,1.198387123E-3
1.586710448E1,-6.657706108E-4,8.055824786E-2,1.198387123E-3
1.586911307E1,-6.657706108E-4,7.736254483E-2,1.331541280E-4
1.587112166E1,3.994623839E-4,7.629731297E-2,-1.997311832E-3
1.587313026E1,3.994623839E-4,7.523208112E-2,1.331541280E-4
1.587513885E1,3.994623839E-4,7.310161740E-2,1.198387123E-3
1.587714744E1,1.464695437E-3,7.203638554E-2,1.198387123E-3
1.587915604E1,1.464695437E-3,6.777545065E-2,1.331541280E-4
1.588116463E1,3.994623839E-4,6.564498693E-2,1.331541280E-4
1.588317323E1,1.464695437E-3,6.351451576E-2,-9.320789250E-4
1.588518182E1,-6.657706108E-4,6.138405204E-2,1.331541280E-4
1.588719041E1,-6.657706108E-4,5.818835273E-2,1.331541280E-4
1.588919901E1,-6.657706108E-4,5.605788901E-2,1.331541280E-4
1.589120755E1,3.994623839E-4,5.179695413E-2,1.198387123E-3
1.589321609E1,-6.657706108E-4,4.966649041E-2,1.331541280E-4
1.589522463E1,1.464695437E-3,4.540555924E-2,1.198387123E-3
1.589723317E1,3.994623839E-4,4.434032366E-2,1.331541280E-4
1.589924172E1,3.994623839E-4,4.220985994E-2,1.331541280E-4
1.590125026E1,3.994623839E-4,4.007939249E-2,1.331541280E-4
1.590325880E1,1.464695437E-3,3.688369319E-2,-9.320789250E-4
1.590526734E1,3.994623839E-4,3.368799388E-2,1.198387123E-3
1.590727588E1,3.994623839E-4,3.049229458E-2,1.331541280E-4
1.590928442E1,-1.731003635E-3,3.049229458E-2,1.198387123E-3
1.591129297E1,3.994623839E-4,2.836182900E-2,1.331541280E-4
1.591330151E1,-6.657706108E-4,2.623136342E-2,1.331541280E-4
1.591531005E1,1.464695437E-3,2.090519853E-2,1.198387123E-3
1.591731859E1,-6.657706108E-4,2.303566411E-2,-9.320789250E-4
1.591932713E1,3.994623839E-4,1.770949923E-2,1.198387123E-3
1.592133567E1,-6.657706108E-4,1.451379992E-2,-1.997311832E-3
1.592334422E1,1.464695437E-3,1.238333434E-2,1.198387123E-3
1.592535276E1,3.994623839E-4,7.057168987E-3,1.331541280E-4
1.592736130E1,1.464695437E-3,7.057168987E-3,1.331541280E-4
1.592936984E1,-2.796236658E-3,1.731003635E-3,1.198387123E-3
1.593137838E1,-1.731003635E-3,6.657706108E-4,1.331541280E-4
1.593338692E1,3.994623839E-4,-3.994623839E-4,1.331541280E-4
1.593539547E1,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
1.593740401E1,-1.731003635E-3,-1.464695437E-3,1.331541280E-4
1.593941255E1,3.994623839E-4,-4.660394508E-3,1.198387123E-3
1.594142109E1,-6.657706108E-4,-2.529928461E-3,1.331541280E-4
1.594342963E1,1.464695437E-3,-3.595161485E-3,-1.997311832E-3
1.594543817E1,-6.657706108E-4,-4.660394508E-3,-9.320789250E-4
1.594744672E1,-1.731003635E-3,-2.529928461E-3,1.331541280E-4
1.594945526E1,-6.657706108E-4,-1.464695437E-3,1.331541280E-4
1.595146380E1,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.595347234E1,3.994623839E-4,6.657706108E-4,-9.320789250E-4
1.595548088E1,1.464695437E-3,1.731003635E-3,-9.320789250E-4
1.595748942E1,-1.731003635E-3,3.861469682E-3,-9.320789250E-4
1.595949797E1,-6.657706108E-4,4.926702939E-3,-1.997311832E-3
1.596150656E1,-6.657706108E-4,7.057168987E-3,-1.997311832E-3
1.596351515E1,3.994623839E-4,1.025286783E-2,-9.320789250E-4
1.596552375E1,1.464695437E-3,1.025286783E-2,1.331541280E-4
1.596753234E1,3.994623839E-4,1.131810062E-2,-9.320789250E-4
1.596954093E1,3.994623839E-4,1.344856713E-2,1.331541280E-4
1.597154953E1,3.994623839E-4,1.451379992E-2,1.331541280E-4
1.597355812E1,-1.731003635E-3,1.770949923E-2,1.331541280E-4
1.597556672E1,-6.657706108E-4,1.664426550E-2,-9.320789250E-4
1.597757531E1,-6.657706108E-4,1.770949923E-2,-9.320789250E-4
1.597958390E1,3.994623839E-4,1.877473295E-2,1.198387123E-3
1.598159250E1,1.464695437E-3,1.664426550E-2,1.331541280E-4
1.598360109E1,3.994623839E-4,1.770949923E-2,-1.997311832E-3
1.598560968E1,3.994623839E-4,1.877473295E-2,1.331541280E-4
1.598761828E1,3.994623839E-4,1.557903271E-2,2.263620263E-3
1.598962687E1,3.994623839E-4,1.451379992E-2,1.331541280E-4
1.599163547E1,1.464695437E-3,1.344856713E-2,1.198387123E-3
1.599364406E1,-6.657706108E-4,1.451379992E-2,-9.320789250E-4
1.599565265E1,-2.796236658E-3,1.238333434E-2,1.331541280E-4
1.599766125E1,-6.657706108E-4,1.025286783E-2,1.331541280E-4
1.599966984E1,3.994623839E-4,8.122402243E-3,1.198387123E-3
1.600167843E1,3.994623839E-4,8.122402243E-3,1.331541280E-4
1.600368703E1,3.994623839E-4,7.057168987E-3,1.331541280E-4
1.600569562E1,3.994623839E-4,7.057168987E-3,1.198387123E-3
1.600770422E1,3.994623839E-4,7.057168987E-3,1.331541280E-4
1.600971281E1,3.994623839E-4,8.122402243E-3,1.331541280E-4
1.601172140E1,-6.657706108E-4,9.187635034E-3,1.331541280E-4
1.601373000E1,1.464695437E-3,1.025286783E-2,1.198387123E-3
1.601573859E1,-6.657706108E-4,9.187635034E-3,-9.320789250E-4
1.601774718E1,3.994623839E-4,9.187635034E-3,-9.320789250E-4
1.601975578E1,3.994623839E-4,8.122402243E-3,-9.320789250E-4
1.602176437E1,3.994623839E-4,8.122402243E-3,1.198387123E-3
1.602377297E1,-6.657706108E-4,5.991935730E-3,1.331541280E-4
1.602578156E1,3.994623839E-4,7.057168987E-3,1.331541280E-4
1.602779015E1,3.994623839E-4,5.991935730E-3,1.331541280E-4
1.602979875E1,-6.657706108E-4,7.057168987E-3,-9.320789250E-4
1.603180734E1,-6.657706108E-4,8.122402243E-3,1.198387123E-3
1.603381593E1,3.994623839E-4,8.122402243E-3,1.331541280E-4
1.603582453E1,1.464695437E-3,1.131810062E-2,1.198387123E-3
1.603783312E1,3.994623839E-4,1.131810062E-2,-9.320789250E-4
1.603984172E1,3.994623839E-4,1.451379992E-2,1.331541280E-4
1.604185031E1,-1.731003635E-3,1.557903271E-2,1.198387123E-3
1.604385890E1,1.464695437E-3,1.557903271E-2,-9.320789250E-4
1.604586750E1,3.994623839E-4,1.877473295E-2,1.331541280E-4
1.604787609E1,-1.731003635E-3,1.983996481E-2,1.331541280E-4
1.604988468E1,-1.731003635E-3,2.197043039E-2,1.331541280E-4
1.605189328E1,3.994623839E-4,2.410089783E-2,1.331541280E-4
1.605390187E1,2.529928461E-3,2.303566411E-2,1.331541280E-4
1.605591047E1,3.994623839E-4,2.623136342E-2,-9.320789250E-4
1.605791906E1,-1.731003635E-3,2.516612969E-2,1.331541280E-4
1.605992765E1,3.994623839E-4,2.836182900E-2,1.331541280E-4
1.606193625E1,2.529928461E-3,3.049229458E-2,1.331541280E-4
1.606394484E1,3.994623839E-4,3.049229458E-2,1.331541280E-4
1.606595343E1,-6.657706108E-4,2.942706272E-2,1.331541280E-4
1.606796203E1,-6.657706108E-4,2.942706272E-2,-9.320789250E-4
1.606997062E1,3.994623839E-4,2.729659714E-2,1.331541280E-4
1.607197922E1,-6.657706108E-4,2.729659714E-2,-1.997311832E-3
1.607398781E1,-6.657706108E-4,2.516612969E-2,-9.320789250E-4
1.607599640E1,-6.657706108E-4,2.836182900E-2,1.331541280E-4
1.607800500E1,3.994623839E-4,3.049229458E-2,1.331541280E-4
1.608001359E1,3.994623839E-4,3.049229458E-2,-9.320789250E-4
1.608202218E1,1.464695437E-3,3.262276202E-2,-9.320789250E-4
1.608403078E1,-1.731003635E-3,3.581846133E-2,-9.320789250E-4
1.608603937E1,1.464695437E-3,3.688369319E-2,-1.997311832E-3
1.608804797E1,3.994623839E-4,3.901416063E-2,-9.320789250E-4
1.609005656E1,1.464695437E-3,4.007939249E-2,-9.320789250E-4
1.609206515E1,3.994623839E-4,4.007939249E-2,-9.320789250E-4
1.609407375E1,1.464695437E-3,4.007939249E-2,1.198387123E-3
1.609608234E1,3.994623839E-4,3.794892505E-2,1.331541280E-4
1.609809093E1,2.529928461E-3,3.794892505E-2,1.331541280E-4
1.610009953E1,3.994623839E-4,3.581846133E-2,1.198387123E-3
1.610210812E1,3.994623839E-4,3.475322574E-2,-1.997311832E-3
1.610411672E1,1.464695437E-3,3.368799388E-2,1.331541280E-4
1.610612531E1,3.994623839E-4,3.262276202E-2,-9.320789250E-4
1.610813390E1,3.994623839E-4,3.262276202E-2,-9.320789250E-4
1.611014250E1,3.994623839E-4,3.049229458E-2,1.331541280E-4
1.611215109E1,1.464695437E-3,2.942706272E-2,-9.320789250E-4
1.611415968E1,3.994623839E-4,2.623136342E-2,1.331541280E-4
1.611616828E1,-6.657706108E-4,2.516612969E-2,-9.320789250E-4
1.611817687E1,-6.657706108E-4,2.303566411E-2,-9.320789250E-4
1.612018547E1,3.994623839E-4,2.090519853E-2,-1.997311832E-3
1.612219406E1,3.994623839E-4,1.877473295E-2,1.198387123E-3
1.612420265E1,3.994623839E-4,1.557903271E-2,-9.320789250E-4
1.612621125E1,1.464695437E-3,1.451379992E-2,-9.320789250E-4
1.612821979E1,1.464695437E-3,1.238333434E-2,1.331541280E-4
1.613022833E1,1.464695437E-3,9.187635034E-3,-9.320789250E-4
1.613223687E1,1.464695437E-3,9.187635034E-3,1.198387123E-3
1.613424541E1,-6.657706108E-4,7.057168987E-3,1.331541280E-4
1.613625396E1,-6.657706108E-4,5.991935730E-3,-9.320789250E-4
1.613826250E1,3.994623839E-4,3.861469682E-3,-9.320789250E-4
1.614027104E1,-6.657706108E-4,3.861469682E-3,-9.320789250E-4
1.614227958E1,3.994623839E-4,1.731003635E-3,1.331541280E-4
1.614428812E1,2.529928461E-3,-3.994623839E-4,1.331541280E-4
1.614629666E1,3.994623839E-4,-2.529928461E-3,-9.320789250E-4
1.614830520E1,3.994623839E-4,-5.725627299E-3,1.198387123E-3
1.615031375E1,3.994623839E-4,-7.856093347E-3,1.198387123E-3
1.615232229E1,-1.731003635E-3,-9.986559860E-3,1.331541280E-4
1.615433083E1,-1.731003635E-3,-9.986559860E-3,1.331541280E-4
1.615633937E1,3.994623839E-4,-1.105179265E-2,1.331541280E-4
1.615834791E1,3.994623839E-4,-1.211702544E-2,1.198387123E-3
1.616035646E1,-6.657706108E-4,-1.318225823E-2,-1.997311832E-3
1.616236500E1,1.464695437E-3,-1.211702544E-2,1.331541280E-4
1.616437354E1,-6.657706108E-4,-1.424749196E-2,-9.320789250E-4
1.616638208E1,-1.731003635E-3,-1.531272475E-2,1.331541280E-4
1.616839062E1,-1.731003635E-3,-1.424749196E-2,1.198387123E-3
1.617039916E1,-6.657706108E-4,-1.424749196E-2,1.331541280E-4
1.617240770E1,-6.657706108E-4,-1.424749196E-2,1.198387123E-3
1.617441625E1,-6.657706108E-4,-1.318225823E-2,1.331541280E-4
1.617642479E1,-6.657706108E-4,-1.531272475E-2,1.331541280E-4
1.617843333E1,-6.657706108E-4,-1.424749196E-2,1.331541280E-4
1.618044187E1,1.464695437E-3,-1.531272475E-2,1.198387123E-3
1.618245041E1,-6.657706108E-4,-1.424749196E-2,1.331541280E-4
1.618445896E1,3.994623839E-4,-1.744319126E-2,-1.997311832E-3
1.618646750E1,-1.731003635E-3,-1.744319126E-2,1.331541280E-4
1.618847604E1,-1.731003635E-3,-1.850842312E-2,1.331541280E-4
1.619048458E1,-6.657706108E-4,-1.957365684E-2,1.331541280E-4
1.619249312E1,-6.657706108E-4,-1.957365684E-2,1.331541280E-4
1.619450166E1,-6.657706108E-4,-2.063889056E-2,1.331541280E-4
1.619651021E1,-6.657706108E-4,-2.063889056E-2,-9.320789250E-4
1.619851880E1,-1.731003635E-3,-2.063889056E-2,-9.320789250E-4
1.620052739E1,-6.657706108E-4,-1.957365684E-2,-1.997311832E-3
1.620253599E1,3.994623839E-4,-1.850842312E-2,-9.320789250E-4
1.620454458E1,-1.731003635E-3,-1.637795754E-2,-9.320789250E-4
1.620655317E1,-6.657706108E-4,-1.744319126E-2,1.331541280E-4
1.620856177E1,3.994623839E-4,-1.744319126E-2,-9.320789250E-4
1.621057036E1,-6.657706108E-4,-1.637795754E-2,-1.997311832E-3
1.621257896E1,-6.657706108E-4,-1.744319126E-2,1.331541280E-4
1.621458755E1,-6.657706108E-4,-1.637795754E-2,-9.320789250E-4
1.621659614E1,3.994623839E-4,-1.850842312E-2,-9.320789250E-4
1.621860474E1,3.994623839E-4,-1.850842312E-2,-9.320789250E-4
1.622061333E1,3.994623839E-4,-1.637795754E-2,-9.320789250E-4
1.622262192E1,3.994623839E-4,-1.744319126E-2,-9.320789250E-4
1.622463052E1,-6.657706108E-4,-1.637795754E-2,1.198387123E-3
1.622663911E1,-6.657706108E-4,-1.637795754E-2,-9.320789250E-4
1.622864770E1,-6.657706108E-4,-1.318225823E-2,-3.062544856E-3
1.623065630E1,-6.657706108E-4,-1.211702544E-2,1.198387123E-3
1.623266489E1,-6.657706108E-4,-9.986559860E-3,1.331541280E-4
1.623467349E1,-6.657706108E-4,-7.856093347E-3,-9.320789250E-4
1.623668208E1,1.464695437E-3,-4.660394508E-3,1.331541280E-4
1.623869067E1,3.994623839E-4,-4.660394508E-3,-9.320789250E-4
1.624069927E1,3.994623839E-4,-2.529928461E-3,1.331541280E-4
1.624270786E1,-1.731003635E-3,-2.529928461E-3,1.331541280E-4
1.624471646E1,3.994623839E-4,-1.464695437E-3,1.331541280E-4
1.624672505E1,-6.657706108E-4,1.731003635E-3,1.198387123E-3
1.624873364E1,-6.657706108E-4,1.731003635E-3,1.331541280E-4
1.625074224E1,-1.731003635E-3,1.731003635E-3,1.331541280E-4
1.625275083E1,-1.731003635E-3,3.861469682E-3,1.198387123E-3
1.625475942E1,3.994623839E-4,5.991935730E-3,1.331541280E-4
1.625676802E1,-6.657706108E-4,8.122402243E-3,2.263620263E-3
1.625877661E1,3.994623839E-4,9.187635034E-3,1.198387123E-3
1.626078520E1,-6.657706108E-4,1.238333434E-2,1.198387123E-3
1.626279380E1,-6.657706108E-4,1.451379992E-2,1.331541280E-4
1.626480239E1,3.994623839E-4,1.664426550E-2,1.198387123E-3
1.626681099E1,3.994623839E-4,1.770949923E-2,-9.320789250E-4
1.626881958E1,-6.657706108E-4,1.983996481E-2,1.331541280E-4
1.627082817E1,-6.657706108E-4,2.516612969E-2,1.198387123E-3
1.627283677E1,3.994623839E-4,2.623136342E-2,1.331541280E-4
1.627484536E1,1.464695437E-3,2.836182900E-2,1.198387123E-3
1.627685396E1,1.464695437E-3,2.729659714E-2,1.331541280E-4
1.627886255E1,3.994623839E-4,2.942706272E-2,1.331541280E-4
1.628087114E1,3.994623839E-4,3.155753016E-2,-9.320789250E-4
