"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"""
1.260718401E1,-2.824260235E0,9.227252960E0,2.442085743E-1
1.260919260E1,-2.879326820E0,9.186552048E0,2.346317619E-1
1.261120120E1,-2.931999207E0,9.184157372E0,2.513911724E-1
1.261320979E1,-2.963123798E0,9.126696587E0,3.283049166E-1
1.261521838E1,-3.054103613E0,9.071630478E0,3.378817141E-1
1.261722698E1,-3.097498417E0,9.071630478E0,4.528034031E-1
1.261923557E1,-3.140594006E0,9.045293808E0,1.867477298E-1
1.262124416E1,-3.119046211E0,9.033323288E0,5.366004705E-1
1.262325276E1,-3.178901196E0,9.030928612E0,3.977367580E-1
1.262526135E1,-3.181295395E0,9.057265282E0,4.432265759E-1
1.262726994E1,-3.111863613E0,8.999804497E0,2.106897533E-1
1.262927854E1,-2.967912197E0,8.992621422E0,6.778583527E-1
1.263128713E1,-2.809895039E0,9.042900085E0,4.815338254E-1
1.263329573E1,-2.704550028E0,9.059659004E0,3.330933154E-1
1.263530432E1,-2.572869062E0,9.107542992E0,6.275801063E-1
1.263731291E1,-2.476801634E0,9.071630478E0,6.658873558E-1
1.263932146E1,-2.385822058E0,9.066842079E0,7.640495896E-1
1.264133000E1,-2.381033659E0,9.059659004E0,4.480150044E-1
1.264333854E1,-2.402581453E0,9.109937668E0,7.784148455E-1
1.264534708E1,-2.472013235E0,9.076418877E0,9.510966539E-1
1.264735562E1,-2.495955229E0,9.030928612E0,8.601169586E-1
1.264936416E1,-2.639906645E0,8.983044624E0,8.816647530E-1
1.265137270E1,-2.764405251E0,8.959102631E0,8.768763542E-1
1.265338125E1,-2.884115219E0,8.860940933E0,8.888474107E-1
1.265538979E1,-3.082834005E0,8.810662270E0,7.736264467E-1
1.265739833E1,-3.238756418E0,8.707711220E0,7.975684404E-1
1.265940687E1,-3.315370798E0,8.604461670E0,7.425017953E-1
1.266141541E1,-3.324947596E0,8.640374184E0,6.898293495E-1
1.266342396E1,-3.324947596E0,8.681076050E0,7.879916430E-1
1.266543250E1,-3.301005602E0,8.717288017E0,4.025251567E-1
1.266744104E1,-3.284246206E0,8.731653214E0,4.935048223E-1
1.266944958E1,-3.190872431E0,8.741230011E0,4.168903828E-1
1.267145812E1,-3.135805607E0,8.767566681E0,3.905541599E-1
1.267346666E1,-3.114257812E0,8.798690796E0,2.633621991E-1
1.267547521E1,-3.032555819E0,8.841787338E0,2.705447972E-1
1.267748375E1,-2.910451412E0,8.904036522E0,1.316810995E-1
1.267949229E1,-2.881721020E0,8.916007042E0,1.292868853E-1
1.268150083E1,-2.841019630E0,8.887276649E0,5.027823523E-2
1.268350937E1,-2.797924042E0,8.834604263E0,1.053448766E-1
1.268551791E1,-2.797924042E0,8.789113998E0,-2.633621916E-2
1.268752646E1,-2.809895039E0,8.786720276E0,-4.788403399E-3
1.268953500E1,-2.852990627E0,8.815450668E0,5.027823523E-2
1.269154354E1,-2.982277393E0,8.820239067E0,2.394201700E-3
1.269355208E1,-3.066074610E0,8.829815865E0,7.182604820E-2
1.269556062E1,-3.119046211E0,8.769960403E0,8.619125932E-2
1.269756916E1,-3.164535999E0,8.685864449E0,2.154781520E-1
1.269957771E1,-3.224391222E0,8.606855392E0,2.202665508E-1
1.270158625E1,-3.298611403E0,8.578125000E0,3.450643122E-1
1.270359479E1,-3.401561975E0,8.561366081E0,4.647744000E-1
1.270560333E1,-3.526060581E0,8.542212486E0,5.988497138E-1
1.270761187E1,-3.593098164E0,8.477568626E0,6.515221596E-1
1.270962041E1,-3.701136589E0,8.408137321E0,8.649053574E-1
1.271162896E1,-3.787327766E0,8.360253334E0,8.481459618E-1
1.271363755E1,-3.883095980E0,8.396165848E0,9.558850527E-1
1.271564614E1,-3.890278578E0,8.374618530E0,9.056068063E-1
1.271765474E1,-3.909432173E0,8.300397873E0,9.463081956E-1
1.271966333E1,-3.988440752E0,8.281244278E0,1.018134236E0
1.272167192E1,-4.048295975E0,8.269273758E0,8.649053574E-1
1.272368052E1,-4.091391563E0,8.264485359E0,8.457517624E-1
1.272568911E1,-4.132092953E0,8.223783493E0,8.577227592E-1
1.272769770E1,-4.153640747E0,8.209418297E0,7.784148455E-1
1.272970630E1,-4.175188541E0,8.178294182E0,8.262988329E-1
1.273171489E1,-4.158429146E0,8.118139267E0,7.185598016E-1
1.273372349E1,-4.132092953E0,8.087015152E0,7.688380480E-1
1.273573208E1,-4.139275551E0,8.110957146E0,8.119336367E-1
1.273774067E1,-4.151246548E0,8.063073158E0,8.262988329E-1
1.273974927E1,-3.986046553E0,8.031948090E0,3.833715618E-1
1.274175786E1,-3.921403170E0,7.993640900E0,6.347627044E-1
1.274376646E1,-3.875913382E0,7.967304707E0,5.773018599E-1
1.274577505E1,-3.837605953E0,7.902661324E0,5.892729163E-1
1.274778364E1,-3.768174171E0,7.938574314E0,4.958990216E-1
1.274979224E1,-3.432686806E0,8.019977570E0,3.112462163E-2
1.275180083E1,-3.186083794E0,7.902661324E0,-3.618237376E-1
1.275380942E1,-3.087622404E0,7.706336498E0,1.628057212E-1
1.275581802E1,-3.114257812E0,7.600991726E0,3.761889338E-1
1.275782661E1,-3.162141800E0,7.435492516E0,6.395511031E-1
1.275983521E1,-3.289034605E0,7.260715961E0,7.784148455E-1
1.276184380E1,-3.382408381E0,7.145794392E0,7.832032442E-1
1.276385239E1,-3.454234600E0,7.078756809E0,8.143278360E-1
1.276586099E1,-3.559579372E0,7.205649376E0,7.568669915E-1
1.276786958E1,-3.691559792E0,7.267898560E0,7.712322474E-1
1.276987817E1,-3.749020576E0,7.248744965E0,8.071452379E-1
1.277188677E1,-3.792116165E0,7.174524784E0,8.840589523E-1
1.277389536E1,-3.895066977E0,7.205649376E0,8.286930919E-1
1.277590396E1,-4.014777184E0,7.229591370E0,8.215104342E-1
1.277791255E1,-4.146458149E0,7.251139164E0,7.520785928E-1
1.277992114E1,-4.309563160E0,7.270292759E0,6.539163589E-1
1.278192974E1,-4.479551315E0,7.255927563E0,5.533598661E-1
1.278393833E1,-4.654327869E0,7.193678379E0,4.982932210E-1
1.278594692E1,-4.738125324E0,7.083545208E0,4.863222241E-1
1.278795552E1,-4.877288342E0,6.968324184E0,6.610989571E-1
1.278996411E1,-4.982633114E0,6.877344608E0,7.664438486E-1
1.279197271E1,-4.989815712E0,6.803123951E0,8.601169586E-1
1.279398130E1,-5.011363506E0,6.738480568E0,9.606734514E-1
1.279598989E1,-5.052064896E0,6.673837185E0,1.056441545E0
1.279799849E1,-5.107131481E0,6.625953197E0,1.159392118E0
1.280000708E1,-5.176563263E0,6.616376400E0,1.224035621E0
1.280201567E1,-5.274725437E0,6.618770599E0,1.338957310E0
1.280402427E1,-5.337274075E0,6.621164799E0,1.418265224E0
1.280603286E1,-5.361216068E0,6.625953197E0,1.478120327E0
1.280804146E1,-5.363610268E0,6.645106792E0,1.480514526E0
1.281005005E1,-5.397129059E0,6.688202381E0,1.468543410E0
1.281205864E1,-5.394734859E0,6.728903770E0,1.559523106E0
1.281406724E1,-5.411494255E0,6.793547153E0,1.549946308E0
1.281607583E1,-5.380369663E0,6.831854343E0,1.583465099E0
1.281808442E1,-5.406705856E0,6.829460144E0,1.557128906E0
1.282009302E1,-5.459378242E0,6.812700748E0,1.528398514E0
1.282210161E1,-5.574300289E0,6.855796337E0,1.470937610E0
1.282411020E1,-6.496666431E0,8.163928986E0,1.214458823E0
1.282611880E1,-7.792528152E0,9.919775963E0,7.760206461E-1
1.282812739E1,-8.482357025E0,1.045398235E1,2.045845270E0
1.283013599E1,-6.953958988E0,8.520664215E0,2.958335400E0
1.283214458E1,-6.458359241E0,6.771999359E0,1.252766013E0
1.283415317E1,-6.592434406E0,6.417358398E0,1.566705704E0
1.283616177E1,-6.791152954E0,6.669048786E0,1.374870300E0
1.283817036E1,-6.999448776E0,6.709750175E0,1.116296530E0
1.284017896E1,-7.028478146E0,6.276100636E0,1.204882026E0
1.284218755E1,-7.061997414E0,5.873575211E0,1.128267527E0
1.284419614E1,-7.203255177E0,5.787384033E0,1.343745708E0
1.284620474E1,-7.255927563E0,5.727529049E0,1.142632723E0
1.284821333E1,-7.567173958E0,6.010344028E0,4.216787815E-1
1.285022192E1,-7.435492516E0,6.031891823E0,-3.211222887E-1
1.285223052E1,-6.335955620E0,5.128679276E0,1.037287831E0
1.285423911E1,-6.007949829E0,4.639962673E0,1.770212889E0
1.285624771E1,-6.470330238E0,5.351639271E0,1.178545833E0
1.285825625E1,-6.659471989E0,5.749076843E0,1.350928307E0
1.286026479E1,-6.534973621E0,5.468955040E0,1.523610115E0
1.286227333E1,-6.254552841E0,5.155015469E0,1.810914278E0
1.286428187E1,-6.120477200E0,5.095160484E0,1.949777961E0
1.286629041E1,-6.134842396E0,5.262754440E0,1.909076571E0
1.286829896E1,-6.103717804E0,5.421071053E0,1.865980983E0
1.287030750E1,-5.964854240E0,5.358821869E0,1.985990286E0
1.287231604E1,-5.768230438E0,5.152621269E0,2.120065689E0
1.287432458E1,-5.679645061E0,4.975450516E0,2.287659645E0
1.287633312E1,-5.808931828E0,4.970662117E0,2.256535053E0
1.287834166E1,-6.139630795E0,5.320215225E0,2.038662672E0
1.288035021E1,-6.448482990E0,5.840056419E0,1.691204190E0
1.288235875E1,-6.841431141E0,5.890334606E0,1.710357785E0
1.288436729E1,-7.176918983E0,5.696404457E0,1.571494102E0
1.288637583E1,-7.145794392E0,4.996998310E0,2.088941097E0
1.288838437E1,-7.425915718E0,4.575319290E0,2.397793055E0
1.289039291E1,-8.055890083E0,4.745307922E0,2.230198860E0
1.289240146E1,-8.520664215E0,4.922778130E0,2.220622063E0
1.289441000E1,-8.951920509E0,4.803067684E0,2.397793055E0
1.289641854E1,-9.359233856E0,4.891653538E0,2.400187254E0
1.289842708E1,-9.670479774E0,5.231629848E0,2.249352455E0
1.290043562E1,-9.794978142E0,5.468955040E0,2.234987259E0
1.290244416E1,-1.003948593E1,6.098929405E0,1.956960559E0
1.290445270E1,-1.001793861E1,6.685808182E0,1.748665094E0
1.290646125E1,-9.725546837E0,6.487089634E0,2.115277290E0
1.290846979E1,-9.522039413E0,6.249764442E0,2.215833664E0
1.291047833E1,-9.244012833E0,5.890334606E0,2.515108824E0
1.291248687E1,-8.868123055E0,5.399523258E0,2.850596428E0
1.291449541E1,-8.937555313E0,5.653308868E0,2.785953045E0
1.291650396E1,-9.014169693E0,6.221034050E0,2.594416857E0
1.291851250E1,-8.971074104E0,6.501454830E0,2.366668463E0
1.292052104E1,-8.772355080E0,6.338349819E0,2.167949677E0
1.292252958E1,-8.470386505E0,5.830479622E0,1.947383761E0
1.292453812E1,-8.156745911E0,5.317821026E0,1.894711375E0
1.292654666E1,-7.926603317E0,4.989815712E0,1.820491076E0
1.292855520E1,-7.749432564E0,4.944325924E0,1.822885275E0
1.293056375E1,-7.557597160E0,4.834192276E0,1.255160213E0
1.293257234E1,-7.552808762E0,4.714183331E0,1.192911029E0
1.293458093E1,-7.567173958E0,4.608838081E0,1.394023895E0
1.293658953E1,-7.622539520E0,4.637568474E0,1.334168911E0
1.293859812E1,-7.610568523E0,4.723760128E0,1.030105233E0
1.294060672E1,-7.632116318E0,4.575319290E0,1.470937610E0
1.294261531E1,-7.706336498E0,4.498704910E0,1.423053622E0
1.294462390E1,-7.701548100E0,4.656722069E0,1.497273922E0
1.294663250E1,-7.826046944E0,4.651933670E0,1.511639118E0
1.294864109E1,-7.842806339E0,4.798279285E0,1.324592113E0
1.295064968E1,-7.905055523E0,4.822221279E0,9.941922426E-1
1.295265828E1,-7.945756912E0,4.594472885E0,1.262342811E0
1.295466687E1,-8.118139267E0,4.431667328E0,7.784148455E-1
1.295667547E1,-8.134899139E0,4.707000732E0,3.067570925E-1
1.295868406E1,-8.079832077E0,4.675876141E0,4.408323765E-1
1.296069265E1,-8.103774071E0,4.057872772E0,6.850409508E-1
1.296270125E1,-8.055890083E0,4.232948780E0,4.097077549E-1
1.296470984E1,-7.861959934E0,4.450820923E0,5.389946699E-1
1.296671843E1,-7.778162956E0,4.285621166E0,4.671685994E-1
1.296872703E1,-7.715913296E0,4.220977783E0,8.358756900E-1
1.297073562E1,-7.670423508E0,4.359841347E0,5.102642179E-1
1.297274422E1,-7.627327919E0,4.343081951E0,6.347627044E-1
1.297475281E1,-7.668029308E0,4.228160381E0,5.677250624E-1
1.297676140E1,-7.622539520E0,4.170400143E0,6.826467514E-1
1.297877000E1,-7.605780125E0,4.132092953E0,7.544727921E-1
1.298077859E1,-7.634510517E0,4.122516155E0,6.491279602E-1
1.298278718E1,-7.648875713E0,4.136881351E0,7.712322474E-1
1.298479578E1,-7.660846710E0,4.218583584E0,7.089830041E-1
1.298680437E1,-7.799710751E0,4.072237968E0,6.706757545E-1
1.298881297E1,-7.890690327E0,4.012382984E0,8.433575630E-1
1.299082156E1,-7.943362713E0,4.065055370E0,7.089830041E-1
1.299283015E1,-7.996035099E0,4.017171383E0,8.936358094E-1
1.299483875E1,-8.039131165E0,3.990834951E0,1.094748735E0
1.299684734E1,-8.168717384E0,3.926191568E0,1.401206493E0
1.299885593E1,-8.331522942E0,3.854365349E0,1.662473798E0
1.300086453E1,-8.630797386E0,3.705924988E0,1.985990286E0
1.300287312E1,-8.786720276E0,3.633799553E0,2.136825085E0
1.300488172E1,-9.052476883E0,3.473388195E0,2.584840059E0
1.300689031E1,-9.241618156E0,3.485359192E0,2.934393406E0
1.300889890E1,-9.409511566E0,3.394379377E0,3.166930199E0
1.301090750E1,-9.622595787E0,3.214814425E0,3.504512787E0
1.301291609E1,-9.725546837E0,3.274669409E0,3.648164749E0
1.301492468E1,-9.787796021E0,3.382408381E0,3.722684383E0
1.301693328E1,-9.823708534E0,3.451840401E0,3.914220572E0
1.301894187E1,-9.821314812E0,3.528454781E0,3.986046553E0
1.302095047E1,-9.910199165E0,3.737049580E0,3.825634956E0
1.302295906E1,-1.005863953E1,3.753808975E0,3.837605953E0
1.302496765E1,-1.015680218E1,3.777750969E0,3.717895985E0
1.302697625E1,-1.024778175E1,3.825634956E0,3.763385773E0
1.302898484E1,-1.030524254E1,3.861548185E0,3.746626377E0
1.303099343E1,-1.027890682E1,3.959710360E0,3.514089584E0
1.303300203E1,-1.023102283E1,3.940556765E0,3.487753391E0
1.303501062E1,-1.015201378E1,3.945345163E0,3.399167776E0
1.303701922E1,-1.002033234E1,3.993229151E0,3.686771393E0
1.303902781E1,-9.912593842E0,3.988440752E0,3.813663960E0
1.304103640E1,-9.775824547E0,3.945345163E0,3.597886562E0
1.304304500E1,-9.675268173E0,3.926191568E0,3.351283789E0
1.304505359E1,-9.680056572E0,3.871124983E0,3.111863613E0
1.304706218E1,-9.723152161E0,3.835211754E0,2.778770447E0
1.304907078E1,-9.775824547E0,3.717895985E0,2.587234259E0
1.305107937E1,-9.850344658E0,3.509301186E0,2.371456861E0
1.305308797E1,-9.903017044E0,3.413532972E0,2.337938070E0
1.305509656E1,-9.965266228E0,3.334524393E0,2.091335297E0
1.305710515E1,-1.005145741E1,3.226785421E0,2.038662672E0
1.305911375E1,-1.005863953E1,3.181295395E0,2.005143881E0
1.306112234E1,-1.011370659E1,3.119046211E0,1.930624366E0
1.306313093E1,-1.013764858E1,3.145382404E0,1.985990286E0
1.306513953E1,-1.008497620E1,3.195660830E0,1.997961283E0
1.306714812E1,-1.005624580E1,3.272275209E0,2.115277290E0
1.306915672E1,-9.914987564E0,3.308188200E0,2.074575663E0
1.307116531E1,-9.747094154E0,3.382408381E0,2.282871246E0
1.307317390E1,-9.545981407E0,3.499724388E0,2.285265446E0
1.307518250E1,-9.428665161E0,3.411138773E0,2.366668463E0
1.307719109E1,-9.277831078E0,3.389590979E0,2.388216257E0
1.307919963E1,-9.200917244E0,3.406350374E0,2.323572636E0
1.308120817E1,-9.114726067E0,3.415927172E0,2.347514868E0
1.308321672E1,-8.975862503E0,3.320159197E0,2.270900249E0
1.308522526E1,-8.942343712E0,3.272275209E0,2.340332270E0
1.308723380E1,-9.064447403E0,3.289034605E0,2.359485865E0
1.308924234E1,-9.234436035E0,3.221997023E0,2.500743628E0
1.309125088E1,-9.268254280E0,3.243544817E0,2.404975653E0
1.309325942E1,-9.208099365E0,3.200449228E0,2.551321268E0
1.309526797E1,-9.255983353E0,3.164535999E0,2.615964651E0
1.309727651E1,-9.273042679E0,3.056497812E0,2.635118246E0
1.309928505E1,-9.356839180E0,2.845808029E0,2.594416857E0
1.310129359E1,-9.383175850E0,2.783558846E0,2.805106640E0
1.310330213E1,-9.562741280E0,2.644695044E0,2.948758602E0
1.310531067E1,-9.692028046E0,2.572869062E0,3.329735994E0
1.310731922E1,-9.711181641E0,2.479195833E0,3.607463360E0
1.310932776E1,-9.730335236E0,2.390610456E0,3.782539368E0
1.311133630E1,-9.763854027E0,2.299630642E0,3.729866982E0
1.311334484E1,-9.850344658E0,2.189497471E0,3.863942385E0
1.311535338E1,-9.895833969E0,2.151190281E0,3.909432173E0
1.311736192E1,-9.938929558E0,2.093729496E0,3.830423355E0
1.311937047E1,-9.991601944E0,2.098517895E0,3.890278578E0
1.312137901E1,-1.007539940E1,2.084152699E0,3.744232178E0
1.312338755E1,-1.016398430E1,2.036268473E0,3.624222755E0
1.312539609E1,-1.029327202E1,2.000355482E0,3.418321371E0
1.312740463E1,-1.039891624E1,1.985990286E0,3.186083794E0
1.312941317E1,-1.043243504E1,1.964143276E0,3.037344217E0
1.313142172E1,-1.046834755E1,1.961749077E0,2.884115219E0
1.313343026E1,-1.046116543E1,1.928230166E0,2.769193649E0
1.313543880E1,-1.053059673E1,1.937806964E0,2.745251417E0
1.313744734E1,-1.046355915E1,1.808520079E0,2.467224836E0
1.313945588E1,-1.039173317E1,1.844433188E0,2.424129248E0
1.314146442E1,-1.033157921E1,1.923441768E0,2.287659645E0
1.314347297E1,-1.028130054E1,1.974019289E0,2.261323452E0
1.314548151E1,-1.029327202E1,2.045845270E0,2.268506050E0
1.314749005E1,-1.027651215E1,2.129642487E0,2.160767078E0
1.314949859E1,-1.024538803E1,2.115277290E0,2.103306293E0
1.315150713E1,-1.018074417E1,2.182314873E0,2.141613483E0
1.315351573E1,-1.007779312E1,2.122459888E0,1.892317176E0
1.315552432E1,-9.993996620E0,2.134430885E0,2.002749681E0
1.315753291E1,-9.886257172E0,2.179920673E0,1.904288173E0
1.315954151E1,-9.818920135E0,2.179920673E0,1.830067873E0
1.316155010E1,-9.747094154E0,2.179920673E0,1.806125879E0
1.316355870E1,-9.648932457E0,2.187103271E0,1.753453493E0
1.316556729E1,-9.648932457E0,2.194285870E0,1.712751985E0
1.316757588E1,-9.675268173E0,2.129642487E0,1.566705704E0
1.316958448E1,-9.672874451E0,2.141613483E0,1.552340508E0
1.317159307E1,-9.694421768E0,2.091335297E0,1.497273922E0
1.317360166E1,-9.636960983E0,2.050633669E0,1.423053622E0
1.317561026E1,-9.505280495E0,2.005143881E0,1.396418095E0
1.317761885E1,-9.335291862E0,2.055422068E0,1.279102206E0
1.317962745E1,-9.162610054E0,2.055422068E0,1.267131209E0
1.318163604E1,-8.896853447E0,2.086546898E0,1.331774712E0
1.318364463E1,-8.693047523E0,2.036268473E0,1.346139908E0
1.318565323E1,-8.544606209E0,2.048239470E0,1.386841297E0
1.318766182E1,-8.439261436E0,2.041056871E0,1.334168911E0
1.318967041E1,-8.372223854E0,1.988384485E0,1.348534107E0
1.319167901E1,-8.343493462E0,2.043451071E0,1.358110905E0
1.319368760E1,-8.398560524E0,1.993172884E0,1.317409515E0
1.319569620E1,-8.336311340E0,2.026691675E0,1.370081902E0
1.319770479E1,-8.305186272E0,2.086546898E0,1.398812294E0
1.319971338E1,-8.305186272E0,2.002749681E0,1.502062321E0
1.320172198E1,-8.216601372E0,2.057816267E0,1.530792713E0
1.320373057E1,-8.207024574E0,2.007538080E0,1.624166608E0
1.320573916E1,-8.108562469E0,2.017114878E0,1.693598390E0
1.320774776E1,-7.996035099E0,2.019509077E0,1.717540503E0
1.320975635E1,-7.890690327E0,2.019509077E0,1.758241892E0
1.321176494E1,-7.962516308E0,1.899499774E0,1.865980983E0
1.321377354E1,-8.053496361E0,1.846827388E0,2.009932280E0
1.321578213E1,-8.087015152E0,1.729511499E0,2.117671490E0
1.321779073E1,-8.242937088E0,1.640926003E0,2.328361034E0
1.321979932E1,-8.300397873E0,1.485302925E0,2.464830637E0
1.322180791E1,-8.350676537E0,1.350928307E0,2.460042238E0
1.322381651E1,-8.374618530E0,1.219247222E0,2.685396433E0
1.322582510E1,-8.558971405E0,1.049258947E0,2.771587849E0
1.322783370E1,-8.690652847E0,1.058835745E0,2.891297817E0
1.322984229E1,-8.832210541E0,9.702502489E-1,2.929605007E0
1.323185088E1,-8.872911453E0,8.936358094E-1,3.046921015E0
1.323385948E1,-9.131484985E0,8.143278360E-1,2.996642590E0
1.323586807E1,-9.311349869E0,7.832032442E-1,2.943970203E0
1.323787666E1,-9.562741280E0,7.233482003E-1,2.946364403E0
1.323988526E1,-9.903017044E0,7.568669915E-1,2.881721020E0
1.324189385E1,-1.027411842E1,7.927800417E-1,2.891297817E0
1.324390245E1,-1.060242271E1,8.119336367E-1,2.821866035E0
1.324591104E1,-1.104325581E1,9.032126069E-1,2.673425436E0
1.324791963E1,-1.403750420E1,1.451784015E0,2.908057213E0
1.324992823E1,-1.847156525E1,2.661454439E0,1.921047568E0
1.325193682E1,-1.983685875E1,2.431311846E0,7.951742411E-1
1.325394541E1,-1.861282349E1,1.013345838E0,-8.406640887E-1
1.325595401E1,-1.755398750E1,1.125274822E-1,7.832032442E-1
1.325796260E1,-1.680430412E1,5.078700185E-1,1.432630420E0
1.325997120E1,-1.663670921E1,6.778583527E-1,2.144007683E0
1.326197979E1,-1.529745293E1,9.822212458E-1,2.546532869E0
1.326398838E1,-1.315344524E1,2.971802950E-1,4.175188541E0
1.326599698E1,-1.201560020E1,3.283049166E-1,4.278438568E0
1.326800557E1,-1.088015079E1,6.826467514E-1,4.144063950E0
1.327001416E1,-1.023820496E1,7.281365991E-1,4.405331135E0
1.327202276E1,-9.929352760E0,9.582792521E-1,4.148852348E0
1.327403135E1,-9.922170639E0,1.526004314E0,5.361216068E0
1.327603994E1,-9.684844971E0,1.705569386E0,4.278438568E0
1.327804854E1,-9.435848236E0,1.470937610E0,3.042132616E0
1.328005713E1,-9.136273384E0,1.149815321E0,2.041056871E0
1.328206573E1,-9.109937668E0,8.601169586E-1,1.672050595E0
1.328407432E1,-9.148244858E0,7.760206461E-1,1.478120327E0
1.328608291E1,-9.248801231E0,8.744821548E-1,1.255160213E0
1.328809151E1,-9.356839180E0,1.006163239E0,1.233612418E0
1.329010010E1,-9.481337547E0,1.142632723E0,1.549946308E0
1.329210870E1,-1.001075554E1,1.178545833E0,1.753453493E0
1.329411729E1,-1.044919395E1,1.238400817E0,1.822885275E0
1.329612588E1,-1.061199951E1,1.228824019E0,2.031480074E0
1.329813448E1,-1.049228954E1,1.291073322E0,1.899499774E0
1.330014302E1,-1.017595577E1,1.283890605E0,1.638531804E0
1.330215156E1,-9.833584785E0,1.221641421E0,1.576282501E0
1.330416010E1,-9.703998566E0,1.116296530E0,1.576282501E0
1.330616864E1,-9.517251015E0,1.063624144E0,1.688809991E0
1.330817718E1,-9.387964249E0,9.941922426E-1,1.842038989E0
1.331018573E1,-9.366415977E0,9.223662019E-1,1.956960559E0
1.331219427E1,-9.371204376E0,8.310872912E-1,2.036268473E0
1.331420281E1,-9.419088364E0,7.161656022E-1,2.026691675E0
1.331621135E1,-9.423876762E0,6.060323119E-1,1.990778685E0
1.331821989E1,-9.409511566E0,5.366004705E-1,2.029085875E0
1.332022843E1,-9.438241959E0,4.288613796E-1,1.974019289E0
1.332223698E1,-9.452607155E0,3.714005351E-1,2.017114878E0
1.332424552E1,-9.545981407E0,3.522469103E-1,2.036268473E0
1.332625406E1,-9.689633369E0,5.102642179E-1,2.163161278E0
1.332826260E1,-9.986813545E0,8.744821548E-1,2.021903276E0
1.333027114E1,-1.015919590E1,1.046864748E0,1.925835967E0
1.333227968E1,-1.013286018E1,9.008184075E-1,1.981201887E0
1.333428823E1,-1.007061100E1,7.640495896E-1,1.952172160E0
1.333629677E1,-1.008018780E1,8.071452379E-1,2.007538080E0
1.333830531E1,-1.008258152E1,9.056068063E-1,2.079364061E0
1.334031385E1,-1.017835045E1,9.295488000E-1,2.175132275E0
1.334232239E1,-1.004188061E1,9.032126069E-1,2.182314873E0
1.334433093E1,-9.934141159E0,8.529343605E-1,2.249352455E0
1.334633948E1,-9.847949982E0,8.816647530E-1,2.275688648E0
1.334834802E1,-9.922170639E0,9.199720025E-1,2.254140854E0
1.335035656E1,-9.790189743E0,9.582792521E-1,2.141613483E0
1.335236510E1,-9.735123634E0,9.726444483E-1,2.060210466E0
1.335437364E1,-9.541193008E0,1.022922635E0,1.882740378E0
1.335638218E1,-9.260771751E0,1.080383539E0,1.837250471E0
1.335839073E1,-9.035717010E0,1.099537134E0,1.851615787E0
1.336039927E1,-9.002198219E0,1.195305228E0,1.772607088E0
1.336240781E1,-8.832210541E0,1.329380512E0,1.731905699E0
1.336441635E1,-8.884882927E0,1.336563110E0,1.755847692E0
